text,label,label_name
"WORLD’S MOST POPULAR Search Engine Places FICTIONAL Story At Top Of News Feed:”Melania Trump is Lonely, Racist and Obsessed With Michelle Obama” Google is the search engine the majority of people in the world go if they need to look up something. In fact, it is estimated that over 30 BILLION searches are performed on Google every month. Google now has a special feature for mobile users. When you go to search for a topic on Google, a news feed appears under the search bar, with what users expect to be the most popular current stories. But are they the most popular stories, or are they simply Google s contribution to the leftist propaganda machine? With all of the news breaking about Hillary s Uranium One deal with Russia, surely readers wouldn t expect to find some fictional story about Melania being a  racist ,  as the top story on Google s mobile newsfeed or would they?    Here s the story that appeared at the top of Google s news feed today:Newsweek: Melania Trump is lonely and obsessed with Michelle Obama. At least in Chimamanda Ngozi Adichie s version of events anyway.The Nigerian author has penned a short story for the The New York Times  style magazine, T, which paints the first lady referred to throughout only as  Mrs T as the reluctant wife of the president who displays an unease with her political fame. And she s a little bit racist, too.Adichie s  micronovel,  Janelle Asked to the Bedroom, envisions a conversation between a forlorn Trump and her pilates instructor Janelle. The story was published on the Times website and on the T magazine Instagram page.In the short story, Janelle is unusually called to join Mrs T in her bedroom, rather than her home gym, and is surprised to find the first lady looking  disheveled, her manner distracted. Adichie s fictional account also portrays Trump as envious of her predecessor s natural ease in the role of first lady. Mrs T shows Janelle a video she s been watching on YouTube of Michelle Obama visiting a classroom. She also reveals a folder full of pictures of Obama on her laptop.  Look at this. I always look at them for the inspiration,  she says.In this fictional world, Mrs T s only source of joy comes from her 11-year-old son, Barron. The first lady perks up speaking to her son, who is described as  sweetly shy and polite, dependent on his mother for his sense of self. But Adichie s imagined Trump also exhibits a casual racism that her husband, President Donald Trump, is often accused of sharing.Mrs T makes a prejudicial remark when Janelle informs her that her son has been accepted to Harvard University.  He got scholarship to go?  she asks.  How automatic, this assumption of a scholarship, and Janelle knew she meant a scholarship not of smarts but of skin,  writes Adichie.Janelle Asked to the Bedroom follows an earlier, pre-election short story by Adichie, The Arrangements, also written for the Times.In that story, published in June 2016, Trump quietly doubts her husband s chances of winning the presidency. It also depicts a strained relationship between her and Donald Trump s children from previous marriages, particularly Ivanka Trump, whose close relationship with her husband she envies.Why would Google choose to put that ridiculous story of pure fiction about Melania, that claims she s a  racist  at the top of their newsfeed? Who, at Google is in charge of deciding which  news  stories will appear at the top of the feed? Let s take a look at the next two stories, following the fictional Melania smear story:The next most popular story on Google s  news  feed was about Hillary. The story wasn t about what is likely the biggest political scandal in American history, as a massive coverup that involves former Sec of State Hillary Clinton, Rober Mueller, Jim Comey, Barack Obama, Rod Rosenstein, Andrew McCabe and Bill Clinton, it was instead, about how the spies that Hillary helped to send back to Russia after the FBI caught them, were coming ever closer to her, while they were here in the U.S. spying. The next most popular story on Google s newsfeed was about the media s obsession with Rex Tillerson abandoning his post as Trump s Sec of State. Even though Tillerson has denied those claims, Google s third story in their line up was about who Tillerson s replacement will be:So, where s a reader to go when they re just looking for a list of top stories without the propaganda? ",1,Real
"India agrees to hold talks on Afghanistan with U.S., Kabul NEW DELHI (Reuters) - India has agreed to hold talks on Afghanistan with the United States and Kabul, Indian Foreign Minister Sushma Swaraj said on Wednesday after meeting U.S. Secretary of State Rex Tillerson in New Delhi. Swaraj said she also discussed deepening economic ties with the United States. ",0,Fake
"Despite Trump, U.S. lawmakers want response to Russia WASHINGTON (Reuters) - Senior Democratic and Republican U.S. lawmakers want Washington to respond to Russia’s alleged interference in the U.S. election and actions in Ukraine and Syria, despite Republican President-elect Donald Trump’s calls to improve relations. Senator Ben Cardin said on Wednesday he was working on what he described as “comprehensive” legislation to respond to Russian actions contrary to U.S. interests in Europe and Syria, as well as cyber attacks blamed on Moscow during the campaign. “Russia presents a very serious challenge for America. They’re not our partner. They’re a bully,” Cardin, the top Democrat on the Senate Foreign Relations Committee, told reporters.  “Whether you attack us by MiG (fighter jet) or by mouse, it’s an attack. It requires a response. It’s clear that they were responsible for the cyber attack on our country in this past election,” Cardin said. Other lawmakers have also called for action against Russia as they returned to Washington this week for the first time since Trump won the Nov. 8 U.S. election. On Tuesday, Republican Senator Lindsey Graham, one of his party’s senior foreign policy voices, told reporters he wanted Senate hearings on whether Russian President Vladimir Putin interfered in the election. “We can’t sit on the sidelines,” Graham said.  During the campaign, Trump’s Democratic rival, former Secretary of State Hillary Clinton, criticized him for praising Putin as a strong leader and saying ties with Russia should be improved at a time when Moscow and Washington are at odds over Syria and Ukraine. Trump also worried U.S. allies with comments questioning NATO’s mutual self-defense pledge and suggesting he might recognize Russia’s 2014 annexation of Ukraine’s Crimea region. Cardin declined to provide specifics about his legislation ahead of a planned speech on Thursday on Russia policy. When asked if it would include additional sanctions, he said, “It will be comprehensive.” He said he thought it would be difficult to pass a bill before the current Congress wraps up next month, but that he hoped to lay the groundwork for future action. Cardin also said he wanted Obama to act before he leaves office on Jan. 20. Congress has already passed legislation giving the president the authority to take actions including imposing additional sanctions or sending more arms to Ukraine. ",0,Fake
"500 rape threats in 4 days: Female MPs face constant abuse – report 500 rape threats in 4 days: Female MPs face constant abuse –... 500 rape threats in 4 days: Female MPs face constant abuse – report By 0 41 
Death threats and sexual harassment against female politicians are rife and eating away at democracy, according to a new international study of women MPs. 
A series of interviews with female MPs by the Inter-Parliamentary Union (IPU) reveals that more than 40 percent had suffered death and rape threats, as well as intimations of physical violence or abduction, while serving in office. 
Read more 
Most abuse took place online and often included threats to their children also. 
One European MP claims to have received “more than 500 threats of rape on Twitter” over a mere four days. 
IPU Secretary General Martin Chungong admitted the survey was small but representative. 
“It makes clear that the problem is much more widespread and under-reported than we realize,” he said. 
“The parliamentary community must speak out against sexism and harassment and make clear that it cannot be tolerated as the price to be paid for women’s political involvement.” 
In May, British politicians launched the ‘Reclaim the Internet’ campaign to challenge online abuse. 
The scheme came after Labour MP Jess Phillips claimed she once received 5,000 Twitter notifications with users debating whether or not they would sexually assault her. There were more than 600 direct rape threats, she said. 
Hampstead and Kilburn MP, Tulip Siddiq, said she too received regular online abuse including threats on her life. 
One-time Labour leadership hopeful Angela Eagle was the target of homophobic abuse after challenging Jeremy Corbyn earlier this year. Her Wallasey constituency office was also vandalized when someone threw a brick through a window. 
Former Prime Minister David Cameron was once accused of sexist behavior towards Eagle after he told her to “calm down, dear” during a Commons debate. 
“If a woman speaks loudly in parliament, she is ‘shushed’ with a finger to the mouth. That never happens when a man speaks loudly,” a European parliamentarian interviewed by the IPU said. 
Read more 
The IPU study also showed that more than one in five of all politicians quizzed has experienced sexual violence during their term, and one in three had witnessed attacks on colleagues in parliament. 
Almost 80 percent said they had been psychologically abused, causing them to suffer panic attacks or permanent trauma. 
According to the IPU report, female politicians “said they must constantly deal with old-school thinking about their appearance, how they express themselves and behave, and the role they should play.” 
“More generally, their excessively or insufficiently feminine demeanour is a subject of regular and widespread comment, attacks and derision. The same is true of their conjugal status, emotional, sexual and family life, imagined or real,” it added. 
Despite this, the majority of women surveyed said the abuse would not stop them from running for another term in office. 
“Parliaments need to put their own house in order if they want to lead by example and stop discrimination and violence against women in all walks of life,” said Chungong. 
“The effectiveness of parliaments, progress toward equality between men and women and the vitality of democracy itself all depend on it. 
“The parliamentary community must speak out against sexism and harassment, and make clear that it cannot be tolerated as the price to be paid for women’s political involvement.” 
Via RT . This piece was reprinted by RINF Alternative News with permission or license.",1,Real
"DEM PARTY OFFICIAL, Chair Of Black Caucus, Bernie Sanders Supporter Calls Reactions To Shooting Of Republican Steve Scalise, “So Funny”…REFUSES To Resign A Nebraska Democratic Party official has refused calls to resign her volunteer position after calling reactions to this week s shooting of a high-ranking Republican member of Congress  so funny  on social media.NOT FUNNY: Representative Steve Scalise (R-LA) a married father of two young children, is listed in critical condition after a 66 yr. old Democrat and Bernie Sanders supporter opened fire on Republicans who were practicing for their annual Democrat-Republican charity baseball game in Alexandria, VA.Chelsey Gentry-Tipton of Omaha said in statement that she will not resign as chairwoman of the party s Black Caucus, saying her post was taken out of context by party officials.Screen shot below is taken from Gentry-Tipton s Facebook page:The Nebraska party s leadership asked Gentry-Tipton to step down Wednesday, several hours after she wrote, in a Facebook thread about the shooting at in Alexandria, Virginia,  Watching the congressman crying on live tv abt the trauma they experienced. Y is this so funny tho? House Majority Whip Steve Scalise, R-La., was shot in the early morning incident at a Washington, D.C., area baseball field. Four others were shot or injured. The gunman was shot and later died.Messages left Thursday with Gentry-Tipton seeking an interview were not immediately returned.Jane Kleeb, chairwoman of the Nebraska Democrats, said the news media s interest in what amounts to an internal party dispute was troubling and distracted from the more important issue of gun violence. Nonetheless, she confirmed that she and the party s central committee were  deeply disappointed  in the comments. Anyone who commits violence against anyone is wrong,  Kleeb said Thursday.  Anyone who makes insensitive comments about gun violence is wrong. For me that s the end of the story. In a separate Facebook post, Gentry-Tipton refused  at this point  to resign. Via: Omaha World-Herald",1,Real
"Ted Cruz’s Bitter End - The New York Times If you listened much to Ted Cruz over these last furious months, you heard him talk frequently about “the abyss,” as in what this country was teetering on the edge of. If you listened to him over these last furious hours, you heard him mention the “yawning cavern of insecurity” that motivates Donald Trump and other bullies. Cruz should take up spelunking. He’s obviously fascinated by unfathomable depths, and with his loss in Indiana on Tuesday, his candidacy for the presidency is finished, giving him a whole lot of extra time. A new hobby is definitely in order. As we bid Cruz adieu, we should give him his due: He took a mien and manner spectacularly ill suited to the art of seducing voters about as far as they could go. He outlasted the likes of Jeb Bush and Marco Rubio. He outperformed Rick Santorum in 2012 and Mike Huckabee in 2008. Like him, Santorum and Huckabee won the Iowa caucuses and built from there, courting the religious right with particular fervor. But they lacked the intensity of Cruz’s professed disdain for Washington, which was his other big sales pitch, made at its moment of maximum potency. He peddled extravagant piety and extreme contempt in equal measure. If that sounds paradoxical, it is, and the tension between contradictory Cruzes is what ultimately did him in. He spoke out of both sides of his scowl, itching to be the voice of the common man but equally eager to demonstrate what a highfalutin,   intellect he possessed. He wed a populist message to a plummy vocabulary. And while the line separating smart and smart aleck isn’t all that thin or blurry, he never could stay on the winning side of it. He wore cowboy boots, but his favorites are made of ostrich. Two peacocks in a pod, he and Trump, and what ghastly plumage they showed on Tuesday. Trump somehow saw fit to bring up a National Enquirer story linking Cruz’s father to the assassination of John F. Kennedy. Cruz exploded, branding Trump a “pathological liar” and “serial philanderer. ” He also brought up an interview from many years ago in which Trump told Howard Stern that his effort to steer clear of sexually transmitted diseases was his “personal Vietnam. ” Where was this rant six months ago, when the Republican field was crowded and Cruz played footsie with Trump? Back then he was wagering that Trump would fade, and he wanted to be in a friendly position to inherit the billionaire’s supporters. But by Tuesday, Trump was the main obstacle between Cruz and the Republican presidential nomination, and Cruz has just one true compass: his own advancement. The nakedness of his vanity and transparency of his ambition were always his biggest problem. He routinely excoriated other politicians for   while repeatedly hogging center stage, his remarks interminable  —   after his Iowa victory, for example, or when he presumptuously introduced Carly Fiorina as his running mate  —   and his pauses so theatrically drawn out that you could watch the entirety of “The Revenant” during some of them. He trashed “the establishment” and wore its rejection of him as a badge of honor only until it stopped rejecting him and its help was his best hope to wrest the nomination away from Trump. At that point he did dizzy cartwheels over every prominent endorsement that came his way. He took great pride in an adversarial relationship with the media, decreeing us irrelevant, until he went in hunt of a fresh excuse for losing to Trump and decided over the last few days that it was all our fault. We didn’t matter and then we did, depending on which estimation flattered him. He purported to be more   than his peers but pettily mocked Michelle Obama for urging schoolchildren to eat leafy greens. When Heidi Cruz is first lady, he pledged, “French fries are coming back to the cafeteria. ” Heidi Cruz is not going to be first lady, so she’ll need some other platform for the promotion of calorie bombs and second chins. And where in her husband was the humility that a Christian faith as frequently proclaimed as his should encompass? It wasn’t evident when he stormed into the Senate in early 2013, an upstart intent on upstaging the veterans. There were flickers of it on Tuesday night, as he conceded defeat not just in Indiana but in the presidential contest, announcing that he was suspending his campaign “with a heavy heart. ” He articulated gratitude to those Americans  —   no small number of them  —   who had buoyed him. He went overboard in his praise of Fiorina, merely reminding us all of what an odd and oddly timed alliance theirs was. “An incredible, phenomenal running mate,” he called her, as if they’d been on some epic journey. It was less than a week long. How many phenomena could she accomplish in that time? He left Trump out of his remarks. There were no congratulations. There was no indication of whether he’d publicly back Trump in the months to come. There was nothing to purge the memory of what he’d said earlier Tuesday, when he described Trump as “a narcissist at a level I don’t think this country has ever seen. ” Yes, we have, and so has he, every day, in the mirror. That’s why he’ll undoubtedly be back to try for the presidency again. But this bid is moribund. It’s time for Cruz to rest in peevishness.",0,Fake
"Supreme Court justice temporarily preserves Trump refugee ban WASHINGTON (Reuters) - U.S. Supreme Court Justice Anthony Kennedy on Monday provided a temporary reprieve for President Trump s order blocking most refugees from entering the United States, putting on hold a lower court s ruling loosening the prohibition. Kennedy s action gave the nine justices more time to consider the Justice Department s challenge filed on Monday to the lower court s decision allowing entry to refugees from around the world if they had a formal offer from a resettlement agency. The full Supreme Court could act within days. The Justice Department opted not to appeal another part of last Thursday s ruling by the San Francisco-based 9th U.S. Circuit Court of Appeals that related to Trump s ban on travelers from six Muslim-majority nations. The 9th Circuit ruling broadened the number of people with exemptions to the ban to include grandparents, aunts, uncles and cousins of legal U.S. residents. Without Kennedy s intervention, the appeals court decision would have gone into effect on Tuesday. Kennedy asked refugee ban challengers to file a response to the Trump administration s filing by noon on Tuesday. Under the 9th U.S. Circuit s ruling, up to 24,000 additional refugees would become eligible to enter the United States than otherwise would be allowed, according to the administration. Trump s March 6 order banned travelers from Iran, Libya, Somalia, Sudan, Syria and Yemen for 90 days and locked out most aspiring refugees for 120 days in a move the Republican president argued was needed to prevent terrorist attacks. The order, which replaced a broader January one that was blocked by federal courts, was one of the most contentious acts of his presidency. Critics called it an unlawful  Muslim ban  that made good on Trump s promise as a candidate of  a total and complete shutdown of Muslims entering the United States.  The broader question of whether the travel ban discriminates against Muslims in violation of the U.S. Constitution, as lower courts previously ruled, will be argued before the Supreme Court on Oct. 10. The Supreme Court in June partially revived the order after its provisions were blocked by lower courts. But the justices said a ban could be applied only to those without a  bona fide  relationship to people or entities in the United States. New litigation was brought by Hawaii over the meaning of that phrase, including whether written assurances by resettlement agencies obligating them to provide services for specific refugees would count. Hawaii and other Democratic-led states, the American Civil Liberties Union and refugee groups filed legal challenges after Trump signed his order in March.  The Trump administration has ended its odd and ill-advised quest to ban grandmas from the country,  Hawaii Attorney General Douglas Chin said on Monday.  With respect to the admission to the United States of refugees with formal assurances and the Supreme Court s temporary stay order, each day matters,  Chin added, promising to respond soon to the administration s filing. In court papers filed earlier on Monday, the Justice Department said the 9th Circuit refugees decision  will disrupt the status quo and frustrate orderly implementation of the order s refugee provisions.  Omar Jadwat, an ACLU lawyer, contrasted Trump s efforts to keep alive his travel ban with the Republican president s decision last week to rescind a program that protected from deportation people brought to the United States illegally as children, dubbed  Dreamers.   The extraordinary efforts the administration is taking in pursuit of the Muslim ban stand in stark contrast to its unwillingness to take a single step to protect 800,000 Dreamers,  Jadwat said. ",0,Fake
"Draft U.N. blacklist names Saudi coalition for killing children in Yemen UNITED NATIONS (Reuters) - A confidential draft United Nations blacklist seen by Reuters on Tuesday names a Saudi Arabia-led military coalition for killing and maiming children in Yemen, though it notes that the alliance has put in place measures to improve child protection. In an effort to dampen controversy surrounding the annual children and armed conflict report, the draft blacklist - contained in an annex to the full report - is split into  listed parties that have put in place measures during the reporting period to improve the protection of children  and those which have not.   In Yemen, the coalition s actions objectively led to the listing for the killing and maiming of children, with 683 child casualties attributed to this party, and, as a result of being responsible for 38 verified incidents, for attacks on schools and hospitals during 2016,  according to a draft explanation of the blacklist seen by Reuters.   The coalition is included in section B of Annex I, as it has put in place measures during the reporting period aimed at improving the protection of children,  the draft said. The draft U.N. annex blacklists the Houthis, Yemen government forces, pro-government militia and Al Qaeda in the Arabian Peninsula for violations against children in 2016 as it did in last year s report covering violations in 2015.   The draft report has to be approved by U.N. Secretary-General Antonio Guterres and is subject to change. It is due to be submitted to the U.N. Security Council this month, and the 15-member body is to discuss the report on Oct. 31.  The Saudi U.N. ambassador, Abdallah Al-Mouallimi, declined to comment until the report is officially issued. In August, the Saudi U.N. mission said there was  no justification whatsoever  for including the coalition on the blacklist.  U.N. spokesman Stephane Dujarric said the United Nations does not comment on leaked documents.  The coalition was briefly added to the blacklist last year and then removed by then-U.N. chief Ban Ki-moon pending review. At the time, Ban accused Saudi Arabia of exerting  unacceptable  undue pressure after sources told Reuters that Riyadh threatened to cut its U.N. funding. Saudi Arabia denied threatening Ban. The report - produced by U.N. children and armed conflict envoy Virginia Gamba and issued in Guterres  name - does not subject those listed to any U.N. action, but rather shames parties to conflicts in the hope of pushing them to implement measures to protect children. The Saudi-led coalition began a military campaign in Yemen in March 2015 with the aim of preventing Iran-allied Houthi rebels and forces loyal to Yemen s ex-President Ali Abdullah Saleh from taking power. An earlier draft of the latest annual report, which covers 2016 and was seen by Reuters in August, said that of the 683 child casualties blamed on the Saudi-led coalition, about half of those were killed and the rest injured.   That earlier draft said the Houthi rebels and affiliated forces were responsible for nearly a third of the total 1,340 child casualties verified by the United Nations.  The annual children and armed conflict report is produced at the request of the U.N. Security Council. In 2015 the United Nations left Israel and the Palestinian militant group Hamas off the blacklist, after they had been included in an earlier draft, but criticized Israel over its 2014 military operations. Separately, the Geneva-based U.N. Human Rights Council agreed on Friday to set up a panel to examine all alleged human rights violations committed in Yemen s war and identify those responsible. U.N. human rights chief Zeid Ra ad al-Hussein had long-pleaded with the 47-member Human Rights Council to launch an independent investigation into the war, which has killed thousands, ruined the economy and pushed millions to the brink of famine. ",0,Fake
"“FAIR SHOT” OBAMA Wants To Force Companies To Report Gender Pay For Employees [VIDEO] This new effort to have companies report to the government is really rich. If you look at this subjectively, it s kind of a crazy idea. There might be reasons within a company as to why a certain employee gets paid less. This is up to the employee and employer to work out payment. Does anyone else see the Nanny State in this new regulation?The Obama administration is proposing new regulations that would require large employers to disclose how much they pay men and women, the latest move in President Obama s efforts to equalize wages.The Equal Employment Opportunity Commission Friday published a plan to begin gathering pay data from employers with 100 or more workers, looking at information on gender, race and ethnicity. The government will use the information to target companies that may be discriminating against women for enforcement action. ",1,Real
The Arrivals Bosanski Prijevod 15-hollywoodAndThePromisedLand Support Us The Arrivals Bosanski Prijevod 15-hollywoodAndThePromisedLand,1,Real
" Tim Kaine BURNS Unhinged Trump: He’s ‘Swinging At Every Phantom Of His Own Imagination’ Donald Trump has been coming apart at the seams before our very eyes. The public has noticed, certainly, but so has someone else: Democratic vice presidential nominee Tim Kaine. Hillary Clinton s veep said the following of Trump s attempts to blame the rest of the world for the accusations of groping that keep coming out against him: He is swinging at every phantom of his own imagination because he knows he s losing. These remarks were made on ABC s This Week, and Kaine also made it crystal clear that Trump s allegations that Hillary s campaign had anything to do with the avalanche of unflattering stories that have come out ever since Trump was caught on a hot mic with then-Access Hollywood host Billy Bush, insisting that he could do anything he wanted to women because he is a star.While discussing Trump, Kaine also reminded America of the orange buffoon s bullying behavior, and said that the hot mic tape is what gave these women the courage to tell the stories of their experience with Trump: That s what s going on. It s not because of our campaign, but it s very characteristic of Donald Trump that now he s blaming these women.He s making weird claims that, no, I couldn t have assaulted this person, she s not attractive enough to assault. How bizarre is that? He s blaming the media; he s blaming the GOP; he s saying that America can t run a fair election. And this is what bullies do. Tim Kaine is right. Trump bullies and threatens anyone who he can t get his way with. He makes sure that people understand that he ll make their lives a living hell if they dare to go against him, no matter how horrible his behavior has been.Well, it looks like Trump has finally met his match, and the tantrum he throws when he loses on election night is sure to be one for the ages.Featured image via Justin Sullivan/Getty Images",1,Real
 Dan you even have a bad dream about me. You better wake up and apologize in the morning.,1,Real
"Former Girlfriend: VA ‘Didn’t Do Anything’ About Ft. Lauderdale Shooter’s Mental Illness - Breitbart The Department of Veterans Affairs (VA) had been aware of, but did nothing about, the mental problems afflicting Esteban Santiago Ruiz before he attacked Florida’s Ft. Lauderdale international airport. [Ruiz is a veteran of both the Alaska and Puerto Rico National Guard and had sought treatment for mental illness at the VA, according to the shooter’s former girlfriend.  “We had let Veterans [Affairs] know that he was having some mental problems, that he wasn’t feeling all right, and they did nothing,” Esteban’s former girlfriend Michelle Quiñones told ABC News. “They didn’t do anything. ” The Sun Sentinel reports that the VA in Puerto Rico said it had provided Santiago, who killed five people at the airport and wounded six others, with some medical treatment, but added that his family did not have any details. According to the news outlet, the VA headquarters in Washington, D. C. issued a statement that indicated the agency was not providing any benefits to Esteban, without elaborating further. “The FBI failed there,” Bryan Santiago, the killer’s brother told the Associated Press (AP). “We’re not talking about someone who emerged from anonymity to do something like this. ” “The federal government already knew about this for months, they had been evaluating him for a while, but they didn’t do anything,” he added in Spanish, speaking outside his family’s house in Peñuelas, Puerto Rico and echoing the killer’s former girlfriend. Nearly a month prior to the deadly incident in Florida, Estaban confessed to the FBI in Alaska, where he was residing at the time, that he was suffering from government mind control linked to Islamic State ( ) videos. The FBI reportedly contacted the Anchorage police department and told the police the veteran had been having “terroristic thoughts” and believed he was being influenced by ISIS. As a result the authorities took him to a mental facility, revealed Anchorage Police Chief Chris Tolley. AP quotes Tolley as saying the shooter “left a gun and his newborn child in his vehicle when he went to the FBI office. Police held the gun until Santiago was released and contacted him about picking up the weapon, which he did on Dec. 8. ” Authorities in Alaska have reportedly defended the actions they took in regards to Esteban. The shooter broke no laws when he walked into the Anchorage FBI office “making disjointed comments about mind control,” Special Agent in Charge Marlin Ritzman told reporters on Saturday. Ritzman identified Esteban as a “  complaint,” which he said FBI offices across the country receive daily. Meanwhile, some of the Iraq War combat veteran’s family members thought Esteban had “lost his mind in Iraq,” before the shooting. “He started talking to me, you know, that he’s seeing things weird things, that he’s hearing voices, that the government is using him  …     that the CIA is sending him secret codes to his laptop. And that he don’t want to do that. So I told to him go and ask for help,” said the shooter’s brother Bryan. “Go to the church or to psychologist or something. ” Two members of Esteban’s unit were killed during his yearlong deployment to Iraq, the New York Times learned from Lt. Col. Candis Olmstead, a spokeswoman for the Alaska National Guard. Although it remains unclear whether the shooter suffered from   Stress Disorder (PTSD) as many as one in five veterans who served in Iraq or Afghanistan are diagnosed with the affliction each year, according to the VA, notes AP. “A 2014 Veterans Affairs study found that almost 30 percent of veterans returning from Iraq and Afghanistan who sought treatment at VA hospitals were diagnosed with PTSD symptoms,” it adds. The VA has received criticism in recent years for providing inadequate health services to veterans or no care at all. Last year, a    Navy veteran Peter A. Kaisen committed suicide in the parking lot of the of a VA hospital after reportedly being turned away for emergency care. In July 2016, the VA itself acknowledged the existence of a mental health epidemic among veterans, noting that 20 veterans committed suicide per day in 2014. Christian Santiago, identified by the Miami Herald as someone who served with Esteban in Iraq, wrote on Facebook about the toll the war took on the shooter and others in their company. “The [Veterans Administration] makes life impossible and often denies us rights acquired  …     the government, the Army  …     will not take PTSD seriously,’’ he wrote. DisabledVeterans. org, a website founded by veterans advocate and lawyer Benjamin Krause, suggests Esteban may be one of the many veterans who suffer from severe mental health issues and are not receiving treatment at the VA or the U. S. Department of Defense (DOD). The deadly incident “certainly highlights failures between DOD and VA where veterans fall through the cracks who obviously suffer from mental health problems,” reports the organization. According to the Alaska Army National Guard spokeswoman Olmstead, Esteban had received a general discharge from the Alaska Army National Guard in August 16, 2016, for unsatisfactory performance. AP, citing the Pentagon, also reports that the shooter had gone AWOL several times and was demoted and discharged.",0,Fake
"AWESOME RANT By African-American Woman Who’s FED UP: “Sanctuary cities are racist!” You will love, love, love this passionate lady! She gets it!https://www.youtube.com/watch?v=5Zs6IMuee98",1,Real
"Myanmar warns U.N. scolding could harm talks with Bangladesh on Rohingya crisis YANGON (Reuters) - Myanmar warned on Wednesday that a scolding delivered by the U.N. Security Council could  seriously harm  its talks with Bangladesh over returning home more than 600,000 people who  fled to escape a Myanmar military crackdown. In a statement on Monday, the Security Council had urged Myanmar to  ensure no further excessive use of military force  and expressed  grave concern over reports of human rights violations and abuses in Rakhine State . Responding, Myanmar s de facto leader Aung Sang Suu Kyi, whose less than two-year-old civilian administration shares power with the military, said the issues facing Myanmar and Bangladesh could only be resolved bilaterally, a point she says was ignored in the Security Council statement.  Furthermore, the (Security Council) Presidential Statement could potentially and seriously harm the bilateral negotiations between the two countries which have been proceeding smoothly and expeditiously,  Suu Kyi s office said in a statement. In contrast, Bangladesh issued a statement saying Foreign Minister Abul Hassan Mahmood Ali  appreciated the recent statement of the U.N. Security Council  during a meeting with a new resident coordinator of the United Nations in Bangladesh.  The Myanmar statement said Ali had been invited to Myanmar on Nov. 16 and Nov. 17, but Bangladeshi officials told Reuters that the earliest the talks were likely to take place was during the minister s visit for a regional meeting in the Myanmar capital of Naypyidaw on Nov. 20 and Nov. 21. The two sides have to agree a process for repatriation of Rohingya, with Bangladesh reluctant to fall back on the drill used for the return of Rohingya refugees to Myanmar in the 1990s, as it wants a more lasting solution.   A senior Bangladesh foreign ministry official said the United Nations should be involved in the process this time.  For years, we tried to resolve this issue bilaterally with Myanmar, but it was in vain,  the official told Reuters.  This problem is not going to be resolved anytime soon. The UN s involvement in the process is a must.  A sour note was struck over the talks last week, as Bangladesh officials voiced outrage over Suu Kyi s spokesman casting suspicion that Bangladesh might drag its feet over the repatriation process in order to first secure hundreds of millions of dollars in international aid money. Speaking at a conference for Commonwealth countries  parliamentarians in Dhaka on Sunday, Bangladesh Prime Minister Sheikh Hasina called for more international pressure on Myanmar.  I would request all of you to discuss Rohingya issue with utmost priority and exert pressure on the Myanmar government to stop the persecution of its citizens and take them back at the earliest,  she said. U.S. Secretary of State Rex Tillerson is due to visit Myanmar on Nov. 15, with moves afoot in Washington to table a bill calling for sanctions on Myanmar that specifically target the military and related business interests. In a nod to China, the Myanmar statement said it appreciated the stand taken by some members of the Security Council who upheld the principle of non-interference in the internal affairs of sovereign countries. To appease council veto powers Russia and China, Britain and France dropped a push for the Security Council to adopt a resolution on the situation and the 15-member body instead unanimously agreed on a formal statement. The United Nations has denounced the violence during the past 10 weeks as a classic example of ethnic cleansing to drive the Rohingya Muslims out of Buddhist majority Myanmar. Rejecting that accusation, the military says its counter-insurgency clearance operation was provoked by Rohingya militants  synchronized attacks on 30 security posts in the northern part of Rakhine State on Aug. 25. Rohingya refugees say the military torched their villages, but the military say the arsonists were Rohingya militants. The refugees  have given harrowing accounts of rape and murder. Myanmar says those accusations will have to be investigated. Meantime, the exodus from Rakhine continues. Several thousand Rohingya reached Bangladesh last week, many wading through shallows on the Naf river on the boundary between the two countries, and some making a short, but perilous sea crossing in small boats. On Wednesday, 52 Rohingya came ashore in Bangladesh on a raft lashed together from bamboo and plastic jerrycans, having been unable to find a boat to take them, Shariful Islam, a Bangladesh border guard official, told Reuters.  On Tuesday, border guards told Reuters of at least two other boats with 68 Rohingya reaching Cox s Bazar, where they would join the multitude sheltering in refugee camps. Suu Kyi, a Nobel Peace Prize winner who defied the junta that ruled Myanmar for decades, has been pilloried abroad for not speaking out more forcefully to rein in the military. Last week she visited Rakhine for the first time since the crisis erupted, meeting community leaders and seeing the efforts to deliver aid and return the region to some semblance of normality. She has spoken of plans for repatriation centers at which refugees will have to prove they once lived in Rakhine, before being allowed to return. But having been classed as stateless by former junta rulers, Rohingya could struggle to pass the test. ",0,Fake
